31,95.11286305709262
85,31.519181529547748
65,62.59554753776123
53,80.3908840133436
78,42.92616042428977
34,87.34970468363406
81,38.44782553747209
28,78.42789797838869
76,46.515063699860846
26,74.63524257809746
27,72.95067095400022
44,61.74772912785952
12,135.10463371274213
91,21.864139960443165
22,91.92962057194838
93,18.50742699551413
47,53.214420177106746
1,411.3081010825747
52,82.36738335151787
13,129.91228414712933
6,183.12951963955715
16,116.66989814854468
86,30.17488258570319
3,241.98505627638545
40,71.94584686759498
20,100.65922201007413
94,16.35147645650439
57,73.8423345115372
54,78.95295761826306
96,12.654650981208682
48,49.74984068411757
5,196.7738766780066
19,104.70966972966531
92,20.34300075730466
64,64.3304826374535
41,69.29207100116595
15,120.89797230741307
43,64.26086926734355
37,79.40699775493363
61,68.22813245612343
88,26.57816371513263
9,154.45066878130027
17,112.84603462501298
72,52.46428783823967
35,84.58372181875126
4,214.92574187282057
59,71.18343560253156
55,76.80367551346257
8,162.34850241524225
100,6.644293125810636
23,87.67445781324825
39,74.62136737000816
49,47.60081384923098
7,171.95060514095985
84,33.372697935993415
87,28.30859860684593
51,83.36654459007967
69,56.97128573762457
97,10.646086769297018
63,65.54412627966533
10,147.06370295572898
77,44.820194314697346
50,53.18676879078253
45,59.15206938864582
38,76.80771440647743
82,36.58106911332318
80,39.96613262747283
25,78.90030902819403
73,50.866914364714326
24,83.41734820847503
70,55.48587944605745
62,66.73208197712566
95,14.613604338357744
29,89.66850082874456
21,96.31377061069898
98,8.964311881792648
32,92.9733979872629
90,23.59813831664301
60,69.56233527468147
75,48.1030152274026
56,76.09361827712088
58,72.88866691932655
11,141.01554617625195
33,90.10609917074541
83,34.67408571428572
71,54.023376144614794
68,58.577252296267346
14,125.35383314679086
42,67.02825937343057
79,41.66402291709809
2,275.5945437647809
30,95.32043927378477
99,7.218420672729898
66,61.34085342939705
46,56.2903395260397
67,59.8931524287672
0,162.95238095238096
18,108.62058020749372
74,49.495456093375445
36,82.20620087063757
89,25.071370546593943
